"","tempFish","statArea","year","month","week","jDay","gear","fishNum","date","regName","aggProb","Region"
"247","123_2007_troll_122_43","123","2007",5,18,"122","troll","43",2007-05-03,"Snake",0,"Region 2"
"248","123_2007_troll_122_44","123","2007",5,18,"122","troll","44",2007-05-03,"Puget Sound",0.93,"Region 1"
"249","123_2007_troll_122_45","123","2007",5,18,"122","troll","45",2007-05-03,"Puget Sound",0.92,"Region 1"
"250","123_2007_troll_122_46","123","2007",5,18,"122","troll","46",2007-05-03,"Puget Sound",0.95,"Region 1"
"251","123_2007_troll_127_47","123","2007",5,19,"127","troll","47",2007-05-08,"Columbia",1,"Region 1"
"252","123_2007_troll_127_48","123","2007",5,19,"127","troll","48",2007-05-08,"Puget Sound",1,"Region 1"
"253","123_2007_troll_127_49","123","2007",5,19,"127","troll","49",2007-05-08,"Puget Sound",1,"Region 1"
"254","123_2007_troll_127_49","123","2007",5,19,"127","troll","49",2007-05-08,NA,NA,"Region 2"
"255","123_2007_troll_127_50","123","2007",5,19,"127","troll","50",2007-05-08,"Puget Sound",0.99,"Region 1"
"256","123_2007_troll_127_51","123","2007",5,19,"127","troll","51",2007-05-08,"Columbia",1,"Region 1"
"257","123_2007_troll_127_52","123","2007",5,19,"127","troll","52",2007-05-08,"Puget Sound",0.9,"Region 1"
"258","123_2007_troll_127_53","123","2007",5,19,"127","troll","53",2007-05-08,"Puget Sound",0.4,"Region 1"
"259","123_2007_troll_127_53","123","2007",5,19,"127","troll","53",2007-05-08,"Columbia",0.39,"Region 2"
"260","123_2007_troll_127_53","123","2007",5,19,"127","troll","53",2007-05-08,"Fraser River",0.05,"Region 3"
"261","123_2007_troll_127_54","123","2007",5,19,"127","troll","54",2007-05-08,"Columbia",0.96,"Region 1"
"262","123_2007_troll_127_55","123","2007",5,19,"127","troll","55",2007-05-08,"Puget Sound",0.85,"Region 1"
"263","123_2007_troll_127_56","123","2007",5,19,"127","troll","56",2007-05-08,"Fraser River",1,"Region 1"
"264","123_2007_troll_127_56","123","2007",5,19,"127","troll","56",2007-05-08,NA,NA,"Region 2"
"265","123_2007_troll_127_57","123","2007",5,19,"127","troll","57",2007-05-08,"Puget Sound",0.6,"Region 1"
"266","123_2007_troll_127_57","123","2007",5,19,"127","troll","57",2007-05-08,"Columbia",0.24,"Region 2"
"267","123_2007_troll_127_58","123","2007",5,19,"127","troll","58",2007-05-08,"Puget Sound",0.94,"Region 1"
"268","123_2007_troll_127_59","123","2007",5,19,"127","troll","59",2007-05-08,"Columbia",1,"Region 1"
"269","123_2007_troll_127_60","123","2007",5,19,"127","troll","60",2007-05-08,"Puget Sound",1,"Region 1"
"270","123_2007_troll_127_61","123","2007",5,19,"127","troll","61",2007-05-08,"Puget Sound",0.91,"Region 1"
"271","123_2007_troll_127_62","123","2007",5,19,"127","troll","62",2007-05-08,"Puget Sound",0.98,"Region 1"
"272","123_2007_troll_127_63","123","2007",5,19,"127","troll","63",2007-05-08,"Puget Sound",0.79,"Region 1"
"273","123_2007_troll_127_64","123","2007",5,19,"127","troll","64",2007-05-08,"Puget Sound",0.84,"Region 1"
"274","123_2007_troll_127_65","123","2007",5,19,"127","troll","65",2007-05-08,"Fraser River",0.99,"Region 1"
"275","123_2007_troll_127_65","123","2007",5,19,"127","troll","65",2007-05-08,"Puget Sound",0,"Region 2"
"276","123_2007_troll_127_66","123","2007",5,19,"127","troll","66",2007-05-08,"Columbia",1,"Region 1"
"277","123_2007_troll_127_67","123","2007",5,19,"127","troll","67",2007-05-08,"Puget Sound",0.92,"Region 1"
"278","123_2007_troll_127_68","123","2007",5,19,"127","troll","68",2007-05-08,"Puget Sound",0.85,"Region 1"
"279","123_2007_troll_127_69","123","2007",5,19,"127","troll","69",2007-05-08,"Puget Sound",0.89,"Region 1"
"280","123_2007_troll_127_70","123","2007",5,19,"127","troll","70",2007-05-08,"Puget Sound",0.97,"Region 1"
"281","123_2007_troll_127_71","123","2007",5,19,"127","troll","71",2007-05-08,"Puget Sound",0.86,"Region 1"
"282","123_2007_troll_127_72","123","2007",5,19,"127","troll","72",2007-05-08,"Columbia",0.99,"Region 1"
"283","123_2007_troll_127_73","123","2007",5,19,"127","troll","73",2007-05-08,"Puget Sound",0.99,"Region 1"
"284","123_2007_troll_127_74","123","2007",5,19,"127","troll","74",2007-05-08,"Puget Sound",0.86,"Region 1"
"285","123_2007_troll_127_75","123","2007",5,19,"127","troll","75",2007-05-08,"Columbia",1.01,"Region 1"
"286","123_2007_troll_127_75","123","2007",5,19,"127","troll","75",2007-05-08,NA,NA,"Region 2"
"287","123_2007_troll_127_76","123","2007",5,19,"127","troll","76",2007-05-08,"Puget Sound",0.97,"Region 1"
"288","123_2007_troll_127_77","123","2007",5,19,"127","troll","77",2007-05-08,"Puget Sound",0.92,"Region 1"
"289","123_2007_troll_127_78","123","2007",5,19,"127","troll","78",2007-05-08,"Fraser River",0.99,"Region 1"
"290","123_2007_troll_127_78","123","2007",5,19,"127","troll","78",2007-05-08,"Puget Sound",0.01,"Region 2"
"291","123_2007_troll_127_79","123","2007",5,19,"127","troll","79",2007-05-08,"Columbia",0.93,"Region 1"
"292","123_2007_troll_127_79","123","2007",5,19,"127","troll","79",2007-05-08,"Snake",0.07,"Region 2"
"293","123_2007_troll_128_100","123","2007",5,19,"128","troll","100",2007-05-09,"Fraser River",1,"Region 1"
"294","123_2007_troll_128_100","123","2007",5,19,"128","troll","100",2007-05-09,NA,NA,"Region 2"
"295","123_2007_troll_128_101","123","2007",5,19,"128","troll","101",2007-05-09,"Columbia",1,"Region 1"
"296","123_2007_troll_128_102","123","2007",5,19,"128","troll","102",2007-05-09,"Columbia",0.95,"Region 1"
"297","123_2007_troll_128_102","123","2007",5,19,"128","troll","102",2007-05-09,"Snake",0.04,"Region 2"
"298","123_2007_troll_128_103","123","2007",5,19,"128","troll","103",2007-05-09,"Columbia",1,"Region 1"
"299","123_2007_troll_128_104","123","2007",5,19,"128","troll","104",2007-05-09,"Fraser River",0.97,"Region 1"
"300","123_2007_troll_128_104","123","2007",5,19,"128","troll","104",2007-05-09,"Columbia",0.01,"Region 2"
"301","123_2007_troll_128_104","123","2007",5,19,"128","troll","104",2007-05-09,"Puget Sound",0.01,"Region 3"
"302","123_2007_troll_128_105","123","2007",5,19,"128","troll","105",2007-05-09,"Columbia",1,"Region 1"
"303","123_2007_troll_128_106","123","2007",5,19,"128","troll","106",2007-05-09,"Puget Sound",0.98,"Region 1"
"304","123_2007_troll_128_107","123","2007",5,19,"128","troll","107",2007-05-09,"Puget Sound",0.92,"Region 1"
"305","123_2007_troll_128_108","123","2007",5,19,"128","troll","108",2007-05-09,"Columbia",0.88,"Region 1"
"306","123_2007_troll_128_108","123","2007",5,19,"128","troll","108",2007-05-09,"Snake",0.1,"Region 2"
"307","123_2007_troll_128_109","123","2007",5,19,"128","troll","109",2007-05-09,"Puget Sound",0.99,"Region 1"
"308","123_2007_troll_128_110","123","2007",5,19,"128","troll","110",2007-05-09,"Puget Sound",0.95,"Region 1"
"309","123_2007_troll_128_111","123","2007",5,19,"128","troll","111",2007-05-09,"Puget Sound",0.88,"Region 1"
"310","123_2007_troll_128_112","123","2007",5,19,"128","troll","112",2007-05-09,"Puget Sound",0.88,"Region 1"
"311","123_2007_troll_128_113","123","2007",5,19,"128","troll","113",2007-05-09,"Puget Sound",0.96,"Region 1"
"312","123_2007_troll_128_114","123","2007",5,19,"128","troll","114",2007-05-09,"Fraser River",1,"Region 1"
"313","123_2007_troll_128_114","123","2007",5,19,"128","troll","114",2007-05-09,NA,NA,"Region 2"
"314","123_2007_troll_128_115","123","2007",5,19,"128","troll","115",2007-05-09,"Puget Sound",0.84,"Region 1"
"315","123_2007_troll_128_116","123","2007",5,19,"128","troll","116",2007-05-09,"Puget Sound",0.7,"Region 1"
"316","123_2007_troll_128_116","123","2007",5,19,"128","troll","116",2007-05-09,"Fraser River",0.12,"Region 2"
"317","123_2007_troll_128_117","123","2007",5,19,"128","troll","117",2007-05-09,"Puget Sound",0.93,"Region 1"
"318","123_2007_troll_128_118","123","2007",5,19,"128","troll","118",2007-05-09,"Puget Sound",0.9,"Region 1"
"319","123_2007_troll_128_119","123","2007",5,19,"128","troll","119",2007-05-09,"Puget Sound",0.97,"Region 1"
"320","123_2007_troll_128_120","123","2007",5,19,"128","troll","120",2007-05-09,"Puget Sound",0.91,"Region 1"
"321","123_2007_troll_128_121","123","2007",5,19,"128","troll","121",2007-05-09,"Puget Sound",0.79,"Region 1"
"322","123_2007_troll_128_122","123","2007",5,19,"128","troll","122",2007-05-09,"Puget Sound",0.87,"Region 1"
"323","123_2007_troll_128_123","123","2007",5,19,"128","troll","123",2007-05-09,"Puget Sound",0.82,"Region 1"
"324","123_2007_troll_128_124","123","2007",5,19,"128","troll","124",2007-05-09,"Puget Sound",0.7,"Region 1"
"325","123_2007_troll_128_124","123","2007",5,19,"128","troll","124",2007-05-09,"Columbia",0.07,"Region 2"
"326","123_2007_troll_128_125","123","2007",5,19,"128","troll","125",2007-05-09,"Puget Sound",0.8,"Region 1"
"327","123_2007_troll_128_125","123","2007",5,19,"128","troll","125",2007-05-09,"Fraser River",0.08,"Region 2"
"328","123_2007_troll_128_125","123","2007",5,19,"128","troll","125",2007-05-09,"Columbia",0.07,"Region 3"
"329","123_2007_troll_128_126","123","2007",5,19,"128","troll","126",2007-05-09,"Snake",1,"Region 1"
"330","123_2007_troll_128_126","123","2007",5,19,"128","troll","126",2007-05-09,"Columbia",0,"Region 2"
"331","123_2007_troll_128_126","123","2007",5,19,"128","troll","126",2007-05-09,NA,NA,"Region 3"
"332","123_2007_troll_128_127","123","2007",5,19,"128","troll","127",2007-05-09,"Puget Sound",0.93,"Region 1"
"333","123_2007_troll_128_128","123","2007",5,19,"128","troll","128",2007-05-09,"Puget Sound",0.96,"Region 1"
"334","123_2007_troll_128_129","123","2007",5,19,"128","troll","129",2007-05-09,"Puget Sound",0.98,"Region 1"
"335","123_2007_troll_128_130","123","2007",5,19,"128","troll","130",2007-05-09,"Puget Sound",0.95,"Region 1"
"336","123_2007_troll_128_131","123","2007",5,19,"128","troll","131",2007-05-09,"Puget Sound",0.9,"Region 1"
"337","123_2007_troll_128_132","123","2007",5,19,"128","troll","132",2007-05-09,"Puget Sound",0.99,"Region 1"
"338","123_2007_troll_128_133","123","2007",5,19,"128","troll","133",2007-05-09,"Puget Sound",0.97,"Region 1"
"339","123_2007_troll_128_134","123","2007",5,19,"128","troll","134",2007-05-09,"Puget Sound",0.97,"Region 1"
"340","123_2007_troll_128_135","123","2007",5,19,"128","troll","135",2007-05-09,"Puget Sound",0.67,"Region 1"
"341","123_2007_troll_128_136","123","2007",5,19,"128","troll","136",2007-05-09,"Puget Sound",1,"Region 1"
"342","123_2007_troll_128_136","123","2007",5,19,"128","troll","136",2007-05-09,NA,NA,"Region 2"
"343","123_2007_troll_128_137","123","2007",5,19,"128","troll","137",2007-05-09,"Puget Sound",0.88,"Region 1"
"344","123_2007_troll_128_138","123","2007",5,19,"128","troll","138",2007-05-09,"Puget Sound",0.93,"Region 1"
"345","123_2007_troll_128_139","123","2007",5,19,"128","troll","139",2007-05-09,"Puget Sound",0.99,"Region 1"
"346","123_2007_troll_128_140","123","2007",5,19,"128","troll","140",2007-05-09,"Puget Sound",0.99,"Region 1"
"347","123_2007_troll_128_141","123","2007",5,19,"128","troll","141",2007-05-09,"Puget Sound",1,"Region 1"
"348","123_2007_troll_128_142","123","2007",5,19,"128","troll","142",2007-05-09,"Puget Sound",0.89,"Region 1"
"349","123_2007_troll_128_143","123","2007",5,19,"128","troll","143",2007-05-09,"Puget Sound",0.97,"Region 1"
"350","123_2007_troll_128_144","123","2007",5,19,"128","troll","144",2007-05-09,"Puget Sound",0.96,"Region 1"
"351","123_2007_troll_128_145","123","2007",5,19,"128","troll","145",2007-05-09,"Columbia",0.98,"Region 1"
"352","123_2007_troll_128_146","123","2007",5,19,"128","troll","146",2007-05-09,"Puget Sound",1,"Region 1"
"353","123_2007_troll_128_147","123","2007",5,19,"128","troll","147",2007-05-09,"Puget Sound",0.93,"Region 1"
"354","123_2007_troll_128_148","123","2007",5,19,"128","troll","148",2007-05-09,"Puget Sound",0.9,"Region 1"
"355","123_2007_troll_128_80","123","2007",5,19,"128","troll","80",2007-05-09,"Columbia",0.97,"Region 1"
"356","123_2007_troll_128_81","123","2007",5,19,"128","troll","81",2007-05-09,"Puget Sound",0.99,"Region 1"
"357","123_2007_troll_128_82","123","2007",5,19,"128","troll","82",2007-05-09,"Puget Sound",0.94,"Region 1"
"358","123_2007_troll_128_83","123","2007",5,19,"128","troll","83",2007-05-09,"Puget Sound",0.9,"Region 1"
"359","123_2007_troll_128_84","123","2007",5,19,"128","troll","84",2007-05-09,"Puget Sound",0.97,"Region 1"
"360","123_2007_troll_128_85","123","2007",5,19,"128","troll","85",2007-05-09,"Puget Sound",0.97,"Region 1"
"361","123_2007_troll_128_86","123","2007",5,19,"128","troll","86",2007-05-09,"Puget Sound",1,"Region 1"
"362","123_2007_troll_128_86","123","2007",5,19,"128","troll","86",2007-05-09,"Columbia",0,"Region 2"
"363","123_2007_troll_128_87","123","2007",5,19,"128","troll","87",2007-05-09,"Snake",0.94,"Region 1"
"364","123_2007_troll_128_87","123","2007",5,19,"128","troll","87",2007-05-09,"Columbia",0.06,"Region 2"
"365","123_2007_troll_128_88","123","2007",5,19,"128","troll","88",2007-05-09,"Puget Sound",0.94,"Region 1"
"366","123_2007_troll_128_89","123","2007",5,19,"128","troll","89",2007-05-09,"Columbia",0.89,"Region 1"
"367","123_2007_troll_128_90","123","2007",5,19,"128","troll","90",2007-05-09,"Puget Sound",0.9,"Region 1"
"368","123_2007_troll_128_90","123","2007",5,19,"128","troll","90",2007-05-09,"Fraser River",0.03,"Region 2"
"369","123_2007_troll_128_91","123","2007",5,19,"128","troll","91",2007-05-09,"Puget Sound",0.96,"Region 1"
"370","123_2007_troll_128_92","123","2007",5,19,"128","troll","92",2007-05-09,"Puget Sound",0.91,"Region 1"
"371","123_2007_troll_128_93","123","2007",5,19,"128","troll","93",2007-05-09,"Puget Sound",0.99,"Region 1"
"372","123_2007_troll_128_94","123","2007",5,19,"128","troll","94",2007-05-09,"Puget Sound",0.79,"Region 1"
"373","123_2007_troll_128_95","123","2007",5,19,"128","troll","95",2007-05-09,"Puget Sound",0.96,"Region 1"
"374","123_2007_troll_128_96","123","2007",5,19,"128","troll","96",2007-05-09,"Puget Sound",0.71,"Region 1"
"375","123_2007_troll_128_97","123","2007",5,19,"128","troll","97",2007-05-09,"Puget Sound",0.95,"Region 1"
"376","123_2007_troll_128_98","123","2007",5,19,"128","troll","98",2007-05-09,"Puget Sound",0.9,"Region 1"
"377","123_2007_troll_128_99","123","2007",5,19,"128","troll","99",2007-05-09,"Puget Sound",0.89,"Region 1"
"378","123_2007_troll_130_149","123","2007",5,19,"130","troll","149",2007-05-11,"Puget Sound",0.94,"Region 1"
"379","123_2007_troll_130_150","123","2007",5,19,"130","troll","150",2007-05-11,"Puget Sound",0.91,"Region 1"
"380","123_2007_troll_130_151","123","2007",5,19,"130","troll","151",2007-05-11,"Puget Sound",0.98,"Region 1"
"381","123_2007_troll_130_152","123","2007",5,19,"130","troll","152",2007-05-11,"Puget Sound",0.92,"Region 1"
"382","123_2007_troll_130_153","123","2007",5,19,"130","troll","153",2007-05-11,"Puget Sound",0.99,"Region 1"
"383","123_2007_troll_130_154","123","2007",5,19,"130","troll","154",2007-05-11,"Puget Sound",0.91,"Region 1"
"384","123_2007_troll_130_155","123","2007",5,19,"130","troll","155",2007-05-11,"Puget Sound",1,"Region 1"
"385","123_2007_troll_130_156","123","2007",5,19,"130","troll","156",2007-05-11,"Columbia",1,"Region 1"
"386","123_2007_troll_130_157","123","2007",5,19,"130","troll","157",2007-05-11,"Puget Sound",0.95,"Region 1"
"387","123_2007_troll_130_158","123","2007",5,19,"130","troll","158",2007-05-11,"Puget Sound",0.9,"Region 1"
"388","123_2007_troll_130_159","123","2007",5,19,"130","troll","159",2007-05-11,"Puget Sound",0.92,"Region 1"
"389","123_2007_troll_130_160","123","2007",5,19,"130","troll","160",2007-05-11,"Puget Sound",0.97,"Region 1"
"390","123_2007_troll_130_161","123","2007",5,19,"130","troll","161",2007-05-11,"Puget Sound",0.91,"Region 1"
"391","123_2007_troll_130_162","123","2007",5,19,"130","troll","162",2007-05-11,"Puget Sound",1,"Region 1"
"392","123_2007_troll_130_163","123","2007",5,19,"130","troll","163",2007-05-11,"Puget Sound",0.92,"Region 1"
"393","123_2007_troll_130_164","123","2007",5,19,"130","troll","164",2007-05-11,"Puget Sound",1,"Region 1"
"394","123_2007_troll_130_165","123","2007",5,19,"130","troll","165",2007-05-11,"Puget Sound",0.97,"Region 1"
"395","123_2007_troll_130_166","123","2007",5,19,"130","troll","166",2007-05-11,"Puget Sound",0.95,"Region 1"
"396","123_2007_troll_130_167","123","2007",5,19,"130","troll","167",2007-05-11,"Puget Sound",0.93,"Region 1"
"397","123_2007_troll_130_168","123","2007",5,19,"130","troll","168",2007-05-11,"Puget Sound",0.81,"Region 1"
"398","123_2007_troll_134_169","123","2007",5,20,"134","troll","169",2007-05-15,"Puget Sound",0.97,"Region 1"
"399","123_2007_troll_134_170","123","2007",5,20,"134","troll","170",2007-05-15,"Puget Sound",0.97,"Region 1"
"400","123_2007_troll_134_171","123","2007",5,20,"134","troll","171",2007-05-15,"Puget Sound",0.85,"Region 1"
"401","123_2007_troll_134_172","123","2007",5,20,"134","troll","172",2007-05-15,"Puget Sound",0.79,"Region 1"
"402","123_2007_troll_134_173","123","2007",5,20,"134","troll","173",2007-05-15,"Puget Sound",0.98,"Region 1"
"403","123_2007_troll_134_174","123","2007",5,20,"134","troll","174",2007-05-15,"Puget Sound",0.99,"Region 1"
"404","123_2007_troll_134_175","123","2007",5,20,"134","troll","175",2007-05-15,"Puget Sound",1,"Region 1"
"405","123_2007_troll_134_175","123","2007",5,20,"134","troll","175",2007-05-15,NA,NA,"Region 2"
"406","123_2007_troll_134_176","123","2007",5,20,"134","troll","176",2007-05-15,"Puget Sound",0.57,"Region 1"
"407","123_2007_troll_134_176","123","2007",5,20,"134","troll","176",2007-05-15,"Fraser River",0.4,"Region 2"
"408","123_2007_troll_134_177","123","2007",5,20,"134","troll","177",2007-05-15,"Fraser River",1,"Region 1"
"409","123_2007_troll_134_177","123","2007",5,20,"134","troll","177",2007-05-15,NA,NA,"Region 2"
"410","123_2007_troll_134_178","123","2007",5,20,"134","troll","178",2007-05-15,"Puget Sound",0.97,"Region 1"
"411","123_2007_troll_134_179","123","2007",5,20,"134","troll","179",2007-05-15,"Puget Sound",0.95,"Region 1"
"412","123_2007_troll_134_180","123","2007",5,20,"134","troll","180",2007-05-15,"Puget Sound",0.97,"Region 1"
"413","123_2007_troll_134_181","123","2007",5,20,"134","troll","181",2007-05-15,"Oregon/California",0.86,"Region 1"
"414","123_2007_troll_134_181","123","2007",5,20,"134","troll","181",2007-05-15,"Columbia",0.15,"Region 2"
"415","123_2007_troll_134_182","123","2007",5,20,"134","troll","182",2007-05-15,"Puget Sound",0.8,"Region 1"
"416","123_2007_troll_134_183","123","2007",5,20,"134","troll","183",2007-05-15,"Puget Sound",0.94,"Region 1"
"417","123_2007_troll_134_184","123","2007",5,20,"134","troll","184",2007-05-15,"Columbia",0.99,"Region 1"
"418","123_2007_troll_134_184","123","2007",5,20,"134","troll","184",2007-05-15,"Snake",0,"Region 2"
"419","123_2007_troll_134_185","123","2007",5,20,"134","troll","185",2007-05-15,"Puget Sound",0.91,"Region 1"
"420","123_2007_troll_134_376","123","2007",5,20,"134","troll","376",2007-05-15,"Puget Sound",0.99,"Region 1"
"421","123_2007_troll_134_377","123","2007",5,20,"134","troll","377",2007-05-15,"Puget Sound",0.94,"Region 1"
"422","123_2007_troll_134_378","123","2007",5,20,"134","troll","378",2007-05-15,"Puget Sound",0.97,"Region 1"
