"ESTIMATE_TYPE","OPNG_CAT","OPNG_DESC","STAT_WEEK","FISHING_DATE","FISHING.MONTH","FISHING.YEAR","MGMT_AREA","CATCH_REGION","HRS_OPEN","VESSELS_OP","CHINOOK_KEPT","CHINOOK_RELD","COMMENTS"
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/5","2007-01-28",1,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/5","2007-01-29",1,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/5","2007-01-30",1,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/5","2007-01-31",1,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 01/5","2007-02-01",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 01/5","2007-02-02",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 01/5","2007-02-03",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/1","2007-02-04",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/1","2007-02-05",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/1","2007-02-06",2,2007,125,"NWVI",24,1,11,3,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/1","2007-02-07",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/1","2007-02-08",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/1","2007-02-09",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/1","2007-02-10",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/2","2007-02-11",2,2007,125,"NWVI",24,1,3,2,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/2","2007-02-12",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/2","2007-02-13",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/2","2007-02-14",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/2","2007-02-15",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/2","2007-02-16",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/2","2007-02-17",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/3","2007-02-18",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/3","2007-02-19",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/3","2007-02-20",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/3","2007-02-21",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/3","2007-02-22",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/3","2007-02-23",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/3","2007-02-24",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/4","2007-02-25",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/4","2007-02-26",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/4","2007-02-27",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/4","2007-02-28",2,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 1 to 6"," 02/4","2007-03-01",3,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 1 to 6"," 02/4","2007-03-02",3,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 1 to 6"," 02/4","2007-03-03",3,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 1 to 6"," 03/1","2007-03-04",3,2007,125,"NWVI",24,2,17,3,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 1 to 6"," 03/1","2007-03-05",3,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 1 to 6"," 03/1","2007-03-06",3,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/2","2007-03-17",3,2007,125,"NWVI",24,2,14,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/3","2007-03-18",3,2007,125,"NWVI",24,3,33,4,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/3","2007-03-19",3,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/3","2007-03-20",3,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/3","2007-03-21",3,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/3","2007-03-22",3,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/3","2007-03-23",3,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/3","2007-03-24",3,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/4","2007-03-25",3,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/4","2007-03-26",3,2007,125,"NWVI",24,1,3,6,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/4","2007-03-27",3,2007,125,"NWVI",24,2,24,7,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/4","2007-03-28",3,2007,125,"NWVI",24,1,15,9,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/4","2007-03-29",3,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/4","2007-03-30",3,2007,125,"NWVI",24,3,44,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/4","2007-03-31",3,2007,125,"NWVI",24,1,5,1,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/1","2007-04-07",4,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/2","2007-04-08",4,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/2","2007-04-09",4,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/2","2007-04-10",4,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/2","2007-04-11",4,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/2","2007-04-12",4,2007,125,"NWVI",24,1,2,2,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/2","2007-04-13",4,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/2","2007-04-14",4,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/3","2007-04-15",4,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/3","2007-04-16",4,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/3","2007-04-17",4,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/3","2007-04-18",4,2007,125,"NWVI",24,1,5,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/3","2007-04-19",4,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/3","2007-04-20",4,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/3","2007-04-21",4,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/4","2007-04-22",4,2007,125,"NWVI",24,1,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/4","2007-04-23",4,2007,125,"NWVI",24,1,6,4,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/4","2007-04-24",4,2007,125,"NWVI",24,1,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/4","2007-04-25",4,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/4","2007-04-26",4,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/4","2007-04-27",4,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/4","2007-04-28",4,2007,125,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/1","2007-01-01",1,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/1","2007-01-02",1,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/1","2007-01-03",1,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/1","2007-01-04",1,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/1","2007-01-05",1,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/1","2007-01-06",1,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/2","2007-01-07",1,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/2","2007-01-08",1,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/2","2007-01-09",1,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/2","2007-01-10",1,2007,126,"NWVI",24,1,15,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/2","2007-01-11",1,2007,126,"NWVI",24,3,120,21,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/2","2007-01-12",1,2007,126,"NWVI",24,9,444,51,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/2","2007-01-13",1,2007,126,"NWVI",24,11,577,131,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/3","2007-01-14",1,2007,126,"NWVI",24,7,167,20,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/3","2007-01-15",1,2007,126,"NWVI",24,2,36,6,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/3","2007-01-16",1,2007,126,"NWVI",24,14,148,30,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/3","2007-01-17",1,2007,126,"NWVI",24,16,221,28,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/3","2007-01-18",1,2007,126,"NWVI",24,1,27,9,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/3","2007-01-19",1,2007,126,"NWVI",24,11,174,20,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/3","2007-01-20",1,2007,126,"NWVI",24,9,194,17,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/4","2007-01-21",1,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/4","2007-01-22",1,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/4","2007-01-23",1,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/4","2007-01-24",1,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/4","2007-01-25",1,2007,126,"NWVI",24,12,234,20,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/4","2007-01-26",1,2007,126,"NWVI",24,12,411,29,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/4","2007-01-27",1,2007,126,"NWVI",24,15,427,59,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/5","2007-01-28",1,2007,126,"NWVI",24,16,399,45,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/5","2007-01-29",1,2007,126,"NWVI",24,18,463,40,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/5","2007-01-30",1,2007,126,"NWVI",24,16,147,15,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31"," 01/5","2007-01-31",1,2007,126,"NWVI",24,10,218,7,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 01/5","2007-02-01",2,2007,126,"NWVI",24,20,451,41,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 01/5","2007-02-02",2,2007,126,"NWVI",24,20,331,32,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 01/5","2007-02-03",2,2007,126,"NWVI",24,2,18,1,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/1","2007-02-04",2,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/1","2007-02-05",2,2007,126,"NWVI",24,6,44,2,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/1","2007-02-06",2,2007,126,"NWVI",24,5,86,24,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/1","2007-02-07",2,2007,126,"NWVI",24,3,22,3,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/1","2007-02-08",2,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/1","2007-02-09",2,2007,126,"NWVI",24,1,10,1,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/1","2007-02-10",2,2007,126,"NWVI",24,2,9,2,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/2","2007-02-11",2,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/2","2007-02-12",2,2007,126,"NWVI",24,2,18,4,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/2","2007-02-13",2,2007,126,"NWVI",24,1,5,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/2","2007-02-14",2,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/2","2007-02-15",2,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/2","2007-02-16",2,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/2","2007-02-17",2,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/3","2007-02-18",2,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/3","2007-02-19",2,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/3","2007-02-20",2,2007,126,"NWVI",24,1,8,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/3","2007-02-21",2,2007,126,"NWVI",24,4,36,3,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/3","2007-02-22",2,2007,126,"NWVI",24,6,81,6,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/3","2007-02-23",2,2007,126,"NWVI",24,11,153,9,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/3","2007-02-24",2,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/4","2007-02-25",2,2007,126,"NWVI",24,1,18,1,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/4","2007-02-26",2,2007,126,"NWVI",24,3,32,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/4","2007-02-27",2,2007,126,"NWVI",24,7,84,4,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Feb 1 to 28"," 02/4","2007-02-28",2,2007,126,"NWVI",24,5,83,3,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 1 to 6"," 02/4","2007-03-01",3,2007,126,"NWVI",24,9,151,6,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 1 to 6"," 02/4","2007-03-02",3,2007,126,"NWVI",24,1,20,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 1 to 6"," 02/4","2007-03-03",3,2007,126,"NWVI",24,2,10,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 1 to 6"," 03/1","2007-03-04",3,2007,126,"NWVI",24,1,8,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 1 to 6"," 03/1","2007-03-05",3,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 1 to 6"," 03/1","2007-03-06",3,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/2","2007-03-17",3,2007,126,"NWVI",24,11,77,1,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/3","2007-03-18",3,2007,126,"NWVI",24,15,222,12,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/3","2007-03-19",3,2007,126,"NWVI",24,1,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/3","2007-03-20",3,2007,126,"NWVI",24,3,13,1,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/3","2007-03-21",3,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/3","2007-03-22",3,2007,126,"NWVI",24,2,21,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/3","2007-03-23",3,2007,126,"NWVI",24,1,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/3","2007-03-24",3,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/4","2007-03-25",3,2007,126,"NWVI",24,9,97,1,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/4","2007-03-26",3,2007,126,"NWVI",24,5,79,12,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/4","2007-03-27",3,2007,126,"NWVI",24,11,120,8,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/4","2007-03-28",3,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/4","2007-03-29",3,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/4","2007-03-30",3,2007,126,"NWVI",24,6,78,16,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / March 17 to 31"," 03/4","2007-03-31",3,2007,126,"NWVI",24,2,18,6,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/1","2007-04-07",4,2007,126,"NWVI",24,12,39,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/2","2007-04-08",4,2007,126,"NWVI",24,2,6,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/2","2007-04-09",4,2007,126,"NWVI",24,13,92,29,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/2","2007-04-10",4,2007,126,"NWVI",24,15,50,2,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/2","2007-04-11",4,2007,126,"NWVI",24,14,43,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/2","2007-04-12",4,2007,126,"NWVI",24,7,43,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/2","2007-04-13",4,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/2","2007-04-14",4,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / Apr 7 to April 15"," 04/3","2007-04-15",4,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/3","2007-04-16",4,2007,126,"NWVI",24,0,0,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/3","2007-04-17",4,2007,126,"NWVI",24,5,39,2,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/3","2007-04-18",4,2007,126,"NWVI",24,11,129,4,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/3","2007-04-19",4,2007,126,"NWVI",24,13,202,3,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/3","2007-04-20",4,2007,126,"NWVI",24,15,229,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/3","2007-04-21",4,2007,126,"NWVI",24,4,10,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/4","2007-04-22",4,2007,126,"NWVI",24,5,20,1,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/4","2007-04-23",4,2007,126,"NWVI",24,2,8,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/4","2007-04-24",4,2007,126,"NWVI",24,5,41,0,NA
"IN-SEASON","Full Fleet","Area G TR / WCVI Aggr. CN / April 16 - 30"," 04/4","2007-04-25",4,2007,126,"NWVI",24,0,0,0,NA
