"","ESTIMATE_TYPE","LICENCE_AREA","OPNG_CAT","OPNG_DESC","TARGETS_CHINOOK","STAT_WEEK","FISHING_DATE","FISHING.MONTH","FISHING.YEAR","MGMT_AREA","AREA_NAME","CATCH_REGION","HRS_OPEN","VESSELS_OP","CHINOOK_KEPT","CHINOOK_RELD","COMMENTS"
"138","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/2",2007-01-12,1,2007,27,"management area 27","NWVI",24,0,0,0,NA
"139","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/2",2007-01-12,1,2007,123,"management area 123","SWVI",24,1,9,1,NA
"140","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/2",2007-01-12,1,2007,124,"management area 124","SWVI",24,0,0,0,NA
"141","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/2",2007-01-12,1,2007,125,"management area 125","NWVI",24,0,0,0,NA
"142","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/2",2007-01-12,1,2007,126,"management area 126","NWVI",24,9,444,51,NA
"143","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/2",2007-01-12,1,2007,127,"management area 127","NWVI",24,0,0,0,NA
"144","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/2",2007-01-13,1,2007,23,"management area 23","SWVI",24,2,11,7,NA
"145","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/2",2007-01-13,1,2007,24,"management area 24","SWVI",24,0,0,0,NA
"146","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/2",2007-01-13,1,2007,25,"management area 25","NWVI",24,0,0,0,NA
"147","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/2",2007-01-13,1,2007,26,"management area 26","NWVI",24,0,0,0,NA
"148","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/2",2007-01-13,1,2007,27,"management area 27","NWVI",24,0,0,0,NA
"149","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/2",2007-01-13,1,2007,123,"management area 123","SWVI",24,1,0,0,NA
"150","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/2",2007-01-13,1,2007,124,"management area 124","SWVI",24,1,10,0,NA
"151","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/2",2007-01-13,1,2007,125,"management area 125","NWVI",24,0,0,0,NA
"152","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/2",2007-01-13,1,2007,126,"management area 126","NWVI",24,11,577,131,NA
"153","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/2",2007-01-13,1,2007,127,"management area 127","NWVI",24,0,0,0,NA
"154","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-14,1,2007,23,"management area 23","SWVI",24,3,20,9,NA
"155","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-14,1,2007,24,"management area 24","SWVI",24,0,0,0,NA
"156","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-14,1,2007,25,"management area 25","NWVI",24,0,0,0,NA
"157","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-14,1,2007,26,"management area 26","NWVI",24,0,0,0,NA
"158","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-14,1,2007,27,"management area 27","NWVI",24,0,0,0,NA
"159","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-14,1,2007,123,"management area 123","SWVI",24,1,24,2,NA
"160","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-14,1,2007,124,"management area 124","SWVI",24,0,0,0,NA
"161","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-14,1,2007,125,"management area 125","NWVI",24,2,36,7,NA
"162","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-14,1,2007,126,"management area 126","NWVI",24,7,167,20,NA
"163","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-14,1,2007,127,"management area 127","NWVI",24,0,0,0,NA
"164","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-15,1,2007,23,"management area 23","SWVI",24,4,26,9,NA
"165","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-15,1,2007,24,"management area 24","SWVI",24,0,0,0,NA
"166","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-15,1,2007,25,"management area 25","NWVI",24,0,0,0,NA
"167","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-15,1,2007,26,"management area 26","NWVI",24,0,0,0,NA
"168","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-15,1,2007,27,"management area 27","NWVI",24,0,0,0,NA
"169","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-15,1,2007,123,"management area 123","SWVI",24,0,0,0,NA
"170","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-15,1,2007,124,"management area 124","SWVI",24,0,0,0,NA
"171","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-15,1,2007,125,"management area 125","NWVI",24,0,0,0,NA
"172","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-15,1,2007,126,"management area 126","NWVI",24,2,36,6,NA
"173","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-15,1,2007,127,"management area 127","NWVI",24,0,0,0,NA
"174","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-16,1,2007,23,"management area 23","SWVI",24,3,13,5,NA
"175","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-16,1,2007,24,"management area 24","SWVI",24,0,0,0,NA
"176","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-16,1,2007,25,"management area 25","NWVI",24,0,0,0,NA
"177","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-16,1,2007,26,"management area 26","NWVI",24,0,0,0,NA
"178","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-16,1,2007,27,"management area 27","NWVI",24,0,0,0,NA
"179","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-16,1,2007,123,"management area 123","SWVI",24,0,0,0,NA
"180","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-16,1,2007,124,"management area 124","SWVI",24,0,0,0,NA
"181","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-16,1,2007,125,"management area 125","NWVI",24,0,0,0,NA
"182","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-16,1,2007,126,"management area 126","NWVI",24,14,148,30,NA
"183","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-16,1,2007,127,"management area 127","NWVI",24,0,0,0,NA
"184","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-17,1,2007,23,"management area 23","SWVI",24,4,29,9,NA
"185","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-17,1,2007,24,"management area 24","SWVI",24,0,0,0,NA
"186","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-17,1,2007,25,"management area 25","NWVI",24,0,0,0,NA
"187","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-17,1,2007,26,"management area 26","NWVI",24,0,0,0,NA
"188","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-17,1,2007,27,"management area 27","NWVI",24,0,0,0,NA
"189","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-17,1,2007,123,"management area 123","SWVI",24,1,7,2,NA
"190","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-17,1,2007,124,"management area 124","SWVI",24,0,0,0,NA
"191","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-17,1,2007,125,"management area 125","NWVI",24,0,0,0,NA
"192","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-17,1,2007,126,"management area 126","NWVI",24,16,221,28,NA
"193","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-17,1,2007,127,"management area 127","NWVI",24,0,0,0,NA
"194","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-18,1,2007,23,"management area 23","SWVI",24,0,0,0,NA
"195","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-18,1,2007,24,"management area 24","SWVI",24,0,0,0,NA
"196","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-18,1,2007,25,"management area 25","NWVI",24,0,0,0,NA
"197","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-18,1,2007,26,"management area 26","NWVI",24,1,20,6,NA
"198","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-18,1,2007,27,"management area 27","NWVI",24,0,0,0,NA
"199","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-18,1,2007,123,"management area 123","SWVI",24,0,0,0,NA
"200","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-18,1,2007,124,"management area 124","SWVI",24,0,0,0,NA
"201","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-18,1,2007,125,"management area 125","NWVI",24,0,0,0,NA
"202","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-18,1,2007,126,"management area 126","NWVI",24,1,27,9,NA
"203","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-18,1,2007,127,"management area 127","NWVI",24,0,0,0,NA
"204","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-19,1,2007,23,"management area 23","SWVI",24,0,0,0,NA
"205","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-19,1,2007,24,"management area 24","SWVI",24,0,0,0,NA
"206","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-19,1,2007,25,"management area 25","NWVI",24,0,0,0,NA
"207","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-19,1,2007,26,"management area 26","NWVI",24,0,0,0,NA
"208","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-19,1,2007,27,"management area 27","NWVI",24,0,0,0,NA
"209","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-19,1,2007,123,"management area 123","SWVI",24,0,0,0,NA
"210","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-19,1,2007,124,"management area 124","SWVI",24,1,0,14,NA
"211","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-19,1,2007,125,"management area 125","NWVI",24,1,35,6,NA
"212","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-19,1,2007,126,"management area 126","NWVI",24,11,174,20,NA
"213","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-19,1,2007,127,"management area 127","NWVI",24,0,0,0,NA
"214","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-20,1,2007,23,"management area 23","SWVI",24,1,10,6,NA
"215","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-20,1,2007,24,"management area 24","SWVI",24,0,0,0,NA
"216","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-20,1,2007,25,"management area 25","NWVI",24,1,24,5,NA
"217","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-20,1,2007,26,"management area 26","NWVI",24,0,0,0,NA
"218","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-20,1,2007,27,"management area 27","NWVI",24,1,0,4,NA
"219","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-20,1,2007,123,"management area 123","SWVI",24,0,0,0,NA
"220","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-20,1,2007,124,"management area 124","SWVI",24,0,0,0,NA
"221","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-20,1,2007,125,"management area 125","NWVI",24,2,51,10,NA
"222","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-20,1,2007,126,"management area 126","NWVI",24,9,194,17,NA
"223","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/3",2007-01-20,1,2007,127,"management area 127","NWVI",24,0,0,0,NA
"224","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-21,1,2007,23,"management area 23","SWVI",24,1,14,3,NA
"225","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-21,1,2007,24,"management area 24","SWVI",24,0,0,0,NA
"226","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-21,1,2007,25,"management area 25","NWVI",24,2,12,6,NA
"227","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-21,1,2007,26,"management area 26","NWVI",24,0,0,0,NA
"228","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-21,1,2007,27,"management area 27","NWVI",24,0,0,0,NA
"229","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-21,1,2007,123,"management area 123","SWVI",24,0,0,0,NA
"230","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-21,1,2007,124,"management area 124","SWVI",24,0,0,0,NA
"231","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-21,1,2007,125,"management area 125","NWVI",24,2,10,8,NA
"232","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-21,1,2007,126,"management area 126","NWVI",24,0,0,0,NA
"233","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-21,1,2007,127,"management area 127","NWVI",24,0,0,0,NA
"234","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-22,1,2007,23,"management area 23","SWVI",24,1,6,3,NA
"235","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-22,1,2007,24,"management area 24","SWVI",24,0,0,0,NA
"236","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-22,1,2007,25,"management area 25","NWVI",24,0,0,0,NA
"237","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-22,1,2007,26,"management area 26","NWVI",24,0,0,0,NA
"238","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-22,1,2007,27,"management area 27","NWVI",24,0,0,0,NA
"239","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-22,1,2007,123,"management area 123","SWVI",24,0,0,0,NA
"240","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-22,1,2007,124,"management area 124","SWVI",24,0,0,0,NA
"241","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-22,1,2007,125,"management area 125","NWVI",24,1,1,2,NA
"242","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-22,1,2007,126,"management area 126","NWVI",24,0,0,0,NA
"243","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-22,1,2007,127,"management area 127","NWVI",24,0,0,0,NA
"244","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-23,1,2007,23,"management area 23","SWVI",24,0,0,0,NA
"245","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-23,1,2007,24,"management area 24","SWVI",24,0,0,0,NA
"246","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-23,1,2007,25,"management area 25","NWVI",24,0,0,0,NA
"247","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-23,1,2007,26,"management area 26","NWVI",24,0,0,0,NA
"248","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-23,1,2007,27,"management area 27","NWVI",24,0,0,0,NA
"249","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-23,1,2007,123,"management area 123","SWVI",24,0,0,0,NA
"250","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-23,1,2007,124,"management area 124","SWVI",24,0,0,0,NA
"251","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-23,1,2007,125,"management area 125","NWVI",24,0,0,0,NA
"252","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-23,1,2007,126,"management area 126","NWVI",24,0,0,0,NA
"253","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-23,1,2007,127,"management area 127","NWVI",24,0,0,0,NA
"254","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-24,1,2007,23,"management area 23","SWVI",24,0,0,0,NA
"255","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-24,1,2007,24,"management area 24","SWVI",24,0,0,0,NA
"256","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-24,1,2007,25,"management area 25","NWVI",24,0,0,0,NA
"257","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-24,1,2007,26,"management area 26","NWVI",24,0,0,0,NA
"258","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / January 1-31","YES"," 01/4",2007-01-24,1,2007,27,"management area 27","NWVI",24,0,0,0,NA
