EVENT,STATION,Year,Month,Day,START_LAT,START_LONG,END_LAT,END_LONG,DISTANCE,DUR,FISH_NUMBER,DATE_CAPTURED,SPECIES,SHIP_FL,SHIP_WT,CWT_AGE,FIN_CLIP,COMMENTS,BATCH-DNA_NUMBER,STOCK_1,REGION_CODE_1,REGION_1,HSS_REGION_1,PROB_1,TOTAL_LOCI,COMMENT
100,VI03,2009,OCT,15,48.658,-125.584,48.626,-125.545,2.47,0.5,HS200946-VI03-124-002,"Thursday, October 15, 2009",CHINOOK,440,1066,,AD,,34-0790,SOOS_CR_H,50,PUGET SOUND,PUGET SOUND,0.834,12,
100,VI03,2009,OCT,15,48.658,-125.584,48.626,-125.545,2.47,0.5,HS200946-VI03-124-003,"Thursday, October 15, 2009",CHINOOK,468,1240,,,,34-0791,HANFORD_REACH,55,UPPER COLUMBIA-SU/F,COLUMBIA-SNAKE,0.9573,12,
100,VI03,2009,OCT,15,48.658,-125.584,48.626,-125.545,2.47,0.5,HS200946-VI03-124-004,"Thursday, October 15, 2009",CHINOOK,480,1322,,,,34-0792,CHILLIWAC@STAV,3,LWFR-F,FRASER,0.8788,12,
100,VI03,2009,OCT,15,48.658,-125.584,48.626,-125.545,2.47,0.5,HS200946-VI03-124-005,"Thursday, October 15, 2009",CHINOOK,523,1915,0.1,AD,,34-0793,MERCED,64,CENTRAL VALLEY-F,CALIFORNIA,0.8652,12,
100,VI03,2009,OCT,15,48.658,-125.584,48.626,-125.545,2.47,0.5,HS200946-VI03-124-006,"Thursday, October 15, 2009",CHINOOK,630,3320,,AD,,,,,,,,,
100,VI03,2009,OCT,15,48.658,-125.584,48.626,-125.545,2.47,0.5,HS200946-VI03-124-007,"Thursday, October 15, 2009",CHINOOK,620,3300,,AD,,,,,,,,,
103,VI04,2009,OCT,15,48.583,-125.704,48.552,-125.682,2.06,0.5,HS200946-VI04-124-001,"Thursday, October 15, 2009",CHINOOK,465,1232,,,,,,,,,,,
103,VI04,2009,OCT,15,48.583,-125.704,48.552,-125.682,2.06,0.5,HS200946-VI04-124-002,"Thursday, October 15, 2009",CHINOOK,457,1286,,AD,,,,,,,,,
103,VI04,2009,OCT,15,48.583,-125.704,48.552,-125.682,2.06,0.5,HS200946-VI04-124-003,"Thursday, October 15, 2009",CHINOOK,515,1710,,,,,,,,,,,
103,VI04,2009,OCT,15,48.583,-125.704,48.552,-125.682,2.06,0.5,HS200946-VI04-124-004,"Thursday, October 15, 2009",CHINOOK,697,4740,,AD,,,,,,,,,
23,GS09,2010,FEB,7,49.013,-123.625,48.978,-123.584,2.67,0.5,HS201003-GS09-124-001,"Sunday, February 07, 2010",CHINOOK,339,473,,,BEAMISH-010,37-0010,COWICHAN,7,ECVI,ECVI,0.7346,12,
50,GS22,2010,FEB,9,49.359,-123.289,49.417,-123.287,3.47,0.5,HS201003-GS22-124-001,"Tuesday, February 09, 2010",CHINOOK,530,1812,,AD,BEAMISH-022,37-0022,SOOS_CR_H,50,PUGET SOUND,PUGET SOUND,0.773,12,
67,GS31,2010,FEB,10,49.734,-124.358,49.748,-124.409,2.14,0.5,HS201003-GS31-124-001,"Wednesday, February 10, 2010",CHINOOK,545,2022,,,BEAMISH-024,37-0024,CHILLIWAC@STAV,3,LWFR-F,FRASER,1,12,
81,GS37,2010,FEB,11,49.917,-125.103,49.891,-125.072,2,0.5,HS201003-GS37-124-001,"Thursday, February 11, 2010",CHINOOK,307,342,,,BEAMISH-026,37-0026,COWICHAN,7,ECVI,ECVI,0.5918,12,
82,GS38,2010,FEB,11,49.875,-125.046,49.86,-125.006,1.77,0.5,HS201003-GS38-124-001,"Thursday, February 11, 2010",CHINOOK,425,908,,AD,BEAMISH-027,37-0027,8702GOLD,8,WCVI,WCVI,0.2733,12,
86,GS40,2010,FEB,11,49.821,-124.977,49.797,-124.978,1.46,0.5,HS201003-GS40-124-001,"Thursday, February 11, 2010",CHINOOK,325,416,,,BEAMISH-028,37-0028,COWICHAN,7,ECVI,ECVI,0.7885,12,
86,GS40,2010,FEB,11,49.821,-124.977,49.797,-124.978,1.46,0.5,HS201003-GS40-124-002,"Thursday, February 11, 2010",CHINOOK,520,1662,,,BEAMISH-029,37-0029,COWICHAN,7,ECVI,ECVI,0.967,12,
89,GS41,2010,FEB,11,49.773,-124.902,49.761,-124.856,1.96,0.5,HS201003-GS41-124-001,"Thursday, February 11, 2010",CHINOOK,330,426,,,BEAMISH-030,37-0030,PUNTLEDGE_F,7,ECVI,ECVI,0.6029,12,
89,GS41,2010,FEB,11,49.773,-124.902,49.761,-124.856,1.96,0.5,HS201003-GS41-124-002,"Thursday, February 11, 2010",CHINOOK,331,428,,,BEAMISH-031,37-0031,PUNTLEDGE_F,7,ECVI,ECVI,0.7758,12,
89,GS41,2010,FEB,11,49.773,-124.902,49.761,-124.856,1.96,0.5,HS201003-GS41-124-003,"Thursday, February 11, 2010",CHINOOK,453,1173,,,BEAMISH-032,37-0032,COWICHAN,7,ECVI,ECVI,0.4456,12,
97,GS45,2010,FEB,12,49.488,-124.57,49.467,-124.535,1.87,0.5,HS201003-GS45-124-001,"Friday, February 12, 2010",CHINOOK,362,551,,,BEAMISH-036,37-0036,COWICHAN,7,ECVI,ECVI,0.9373,12,
97,GS45,2010,FEB,12,49.488,-124.57,49.467,-124.535,1.87,0.5,HS201003-GS45-124-002,"Friday, February 12, 2010",CHINOOK,609,3204,,,BEAMISH-037,37-0037,SOOS_CR_H,50,PUGET SOUND,PUGET SOUND,0.4461,11,
108,GS50,2010,FEB,13,49.2,-123.402,49.164,-123.426,2.35,0.5,HS201003-GS50-124-001,"Saturday, February 13, 2010",CHINOOK,329,439,,,BEAMISH-038,37-0038,SOOS_CR_H,50,PUGET SOUND,PUGET SOUND,0.5416,12,
113,GS53,2010,FEB,13,48.959,-123.413,48.938,-123.377,1.86,0.5,HS201003-GS53-124-001,"Saturday, February 13, 2010",CHINOOK,310,408,,,BEAMISH-040,37-0040,PUNTLEDGE_F,7,ECVI,ECVI,0.4979,12,
116,GS54,2010,FEB,13,48.939,-123.28,48.913,-123.237,2.28,0.5,HS201003-GS54-124-003,"Saturday, February 13, 2010",CHINOOK,329,441,,AD,BEAMISH-043,37-0043,SKAGIT_SU,50,PUGET SOUND,PUGET SOUND,0.3591,11,
460,IBC01,2010,MAR,9,55.249,-129.841,55.212,-129.868,2.43,0.5,HS201003-IBC01-124-001,"Tuesday, March 09, 2010",CHINOOK,328,446,,,,,,,,,,,
460,IBC01,2010,MAR,9,55.249,-129.841,55.212,-129.868,2.43,0.5,HS201003-IBC01-124-002,"Tuesday, March 09, 2010",CHINOOK,320,403,,,,,,,,,,,
460,IBC01,2010,MAR,9,55.249,-129.841,55.212,-129.868,2.43,0.5,HS201003-IBC01-124-003,"Tuesday, March 09, 2010",CHINOOK,301,327,,,,,,,,,,,
460,IBC01,2010,MAR,9,55.249,-129.841,55.212,-129.868,2.43,0.5,HS201003-IBC01-124-005,"Tuesday, March 09, 2010",CHINOOK,302,341,1.1,AD,,,,,,,,,
460,IBC01,2010,MAR,9,55.249,-129.841,55.212,-129.868,2.43,0.5,HS201003-IBC01-124-008,"Tuesday, March 09, 2010",CHINOOK,418,773,,,,,,,,,,,
463,IBC02,2010,MAR,9,55.11,-129.957,55.08,-129.985,2.09,0.5,HS201003-IBC02-124-005,"Tuesday, March 09, 2010",CHINOOK,320,430,,,,,,,,,,,
469,IBC04,2010,MAR,9,54.853,-130.22,54.833,-130.248,1.56,0.5,HS201003-IBC04-124-001,"Tuesday, March 09, 2010",CHINOOK,309,372,,,,,,,,,,,
469,IBC04,2010,MAR,9,54.853,-130.22,54.833,-130.248,1.56,0.5,HS201003-IBC04-124-002,"Tuesday, March 09, 2010",CHINOOK,317,411,,,,,,,,,,,
505,IBC16,2010,MAR,11,53.624,-129.201,53.594,-129.214,1.83,0.5,HS201003-IBC16-124-001,"Thursday, March 11, 2010",CHINOOK,365,616,,,,,,,,,,,
505,IBC16,2010,MAR,11,53.624,-129.201,53.594,-129.214,1.83,0.5,HS201003-IBC16-124-002,"Thursday, March 11, 2010",CHINOOK,458,1186,,,,,,,,,,,
406,ISEA02,2010,MAR,6,56.111,-133.768,56.14,-133.776,1.75,0.5,HS201003-ISEA02-124-003,"Saturday, March 06, 2010",CHINOOK,318,424,,,,,,,,,,,
406,ISEA02,2010,MAR,6,56.111,-133.768,56.14,-133.776,1.75,0.5,HS201003-ISEA02-124-005,"Saturday, March 06, 2010",CHINOOK,354,596,,,,,,,,,,,
409,ISEA03,2010,MAR,6,56.244,-133.773,56.285,-133.779,2.46,0.5,HS201003-ISEA03-124-004,"Saturday, March 06, 2010",CHINOOK,489,1304,,,,,,,,,,,
415,ISEA05,2010,MAR,6,56.376,-133.524,56.369,-133.449,2.54,0.5,HS201003-ISEA05-124-007,"Saturday, March 06, 2010",CHINOOK,301,329,,,,,,,,,,,
421,ISEA07,2010,MAR,6,56.423,-133.07,56.455,-133.016,2.62,0.5,HS201003-ISEA07-124-001,"Saturday, March 06, 2010",CHINOOK,336,469,,,,,,,,,,,
424,ISEA08,2010,MAR,7,56.491,-132.897,56.484,-132.834,2.13,0.5,HS201003-ISEA08-124-008,"Sunday, March 07, 2010",CHINOOK,302,386,,,,,,,,,,,
424,ISEA08,2010,MAR,7,56.491,-132.897,56.484,-132.834,2.13,0.5,HS201003-ISEA08-124-016,"Sunday, March 07, 2010",CHINOOK,336,466,,,,,,,,,,,
427,ISEA09,2010,MAR,7,56.424,-132.607,56.389,-132.598,2.09,0.5,HS201003-ISEA09-124-002,"Sunday, March 07, 2010",CHINOOK,315,380,1.1,AD,,,,,,,,,
427,ISEA09,2010,MAR,7,56.424,-132.607,56.389,-132.598,2.09,0.5,HS201003-ISEA09-124-003,"Sunday, March 07, 2010",CHINOOK,314,394,,,,,,,,,,,
427,ISEA09,2010,MAR,7,56.424,-132.607,56.389,-132.598,2.09,0.5,HS201003-ISEA09-124-006,"Sunday, March 07, 2010",CHINOOK,315,396,,,,,,,,,,,
427,ISEA09,2010,MAR,7,56.424,-132.607,56.389,-132.598,2.09,0.5,HS201003-ISEA09-124-008,"Sunday, March 07, 2010",CHINOOK,308,349,,,,,,,,,,,
427,ISEA09,2010,MAR,7,56.424,-132.607,56.389,-132.598,2.09,0.5,HS201003-ISEA09-124-012,"Sunday, March 07, 2010",CHINOOK,325,434,,,,,,,,,,,
427,ISEA09,2010,MAR,7,56.424,-132.607,56.389,-132.598,2.09,0.5,HS201003-ISEA09-124-014,"Sunday, March 07, 2010",CHINOOK,324,461,,,,,,,,,,,
427,ISEA09,2010,MAR,7,56.424,-132.607,56.389,-132.598,2.09,0.5,HS201003-ISEA09-124-019,"Sunday, March 07, 2010",CHINOOK,318,392,,,,,,,,,,,
427,ISEA09,2010,MAR,7,56.424,-132.607,56.389,-132.598,2.09,0.5,HS201003-ISEA09-124-021,"Sunday, March 07, 2010",CHINOOK,334,447,,,,,,,,,,,
445,ISEA15,2010,MAR,8,55.843,-131.058,55.807,-131.029,2.35,0.5,HS201003-ISEA15-124-001,"Monday, March 08, 2010",CHINOOK,345,473,,,,,,,,,,,
451,ISEA17,2010,MAR,8,55.56,-130.921,55.527,-130.945,2.11,0.5,HS201003-ISEA17-124-001,"Monday, March 08, 2010",CHINOOK,330,459,,,,,,,,,,,
454,ISEA18,2010,MAR,8,55.435,-130.952,55.397,-130.934,2.34,0.5,HS201003-ISEA18-124-001,"Monday, March 08, 2010",CHINOOK,310,404,,,,,,,,,,,
172,IVI02,2010,FEB,19,48.894,-125.225,48.863,-125.252,2.12,0.5,HS201003-IVI02-124-014,"Friday, February 19, 2010",CHINOOK,435,840,,,,,,,,,,,
226,IVI03,2010,FEB,22,49.632,-126.497,49.599,-126.534,2.48,0.5,HS201003-IVI03-124-001,"Monday, February 22, 2010",CHINOOK,302,326,,,,37-0348,8702GOLD,8,WCVI,WCVI,0.5042,12,
226,IVI03,2010,FEB,22,49.632,-126.497,49.599,-126.534,2.48,0.5,HS201003-IVI03-124-064,"Monday, February 22, 2010",CHINOOK,397,800,,AD,,,,,,,,,
226,IVI03,2010,FEB,22,49.632,-126.497,49.599,-126.534,2.48,0.5,HS201003-IVI03-124-065,"Monday, February 22, 2010",CHINOOK,430,980,,,,,,,,,,,
226,IVI03,2010,FEB,22,49.632,-126.497,49.599,-126.534,2.48,0.5,HS201003-IVI03-124-066,"Monday, February 22, 2010",CHINOOK,545,1960,,,,,,,,,,,
229,IVI04,2010,FEB,22,49.578,-126.592,49.547,-126.625,2.23,0.5,HS201003-IVI04-124-001,"Monday, February 22, 2010",CHINOOK,332,442,1.1,,,37-0383,SILMILKAMEEN_S,55,UP COL-SU/F,COLUMBIA-SNAKE,0.4831,11,
253,IVI12,2010,FEB,23,49.853,-126.938,49.84,-126.985,1.96,0.5,HS201003-IVI12-124-001,"Tuesday, February 23, 2010",CHINOOK,316,363,,,,37-0390,KATEEN,10,NOMN,BC NORTH COAST,0.5872,12,
253,IVI12,2010,FEB,23,49.853,-126.938,49.84,-126.985,1.96,0.5,HS201003-IVI12-124-007,"Tuesday, February 23, 2010",CHINOOK,698,4640,,AD,,,,,,,,,
313,IVI26,2010,FEB,26,50.58,-127.487,50.567,-127.546,2.35,0.5,HS201003-IVI26-124-008,"Friday, February 26, 2010",CHINOOK,550,2260,,AD,,,,,,,,,
166,JF02,2010,FEB,18,48.328,-123.784,48.343,-123.826,1.88,0.5,HS201003-JF02-124-006,"Thursday, February 18, 2010",CHINOOK,352,560,,,,,,,,,,,
166,JF02,2010,FEB,18,48.328,-123.784,48.343,-123.826,1.88,0.5,HS201003-JF02-124-007,"Thursday, February 18, 2010",CHINOOK,301,348,,AD,,,,,,,,,
166,JF02,2010,FEB,18,48.328,-123.784,48.343,-123.826,1.88,0.5,HS201003-JF02-124-027,"Thursday, February 18, 2010",CHINOOK,578,2140,,AD,,,,,,,,,
166,JF02,2010,FEB,18,48.328,-123.784,48.343,-123.826,1.88,0.5,HS201003-JF02-124-028,"Thursday, February 18, 2010",CHINOOK,432,940,,,,,,,,,,,
166,JF02,2010,FEB,18,48.328,-123.784,48.343,-123.826,1.88,0.5,HS201003-JF02-124-029,"Thursday, February 18, 2010",CHINOOK,421,900,,AD,,,,,,,,,
166,JF02,2010,FEB,18,48.328,-123.784,48.343,-123.826,1.88,0.5,HS201003-JF02-124-030,"Thursday, February 18, 2010",CHINOOK,524,1840,,AD,,,,,,,,,
166,JF02,2010,FEB,18,48.328,-123.784,48.343,-123.826,1.88,0.5,HS201003-JF02-124-031,"Thursday, February 18, 2010",CHINOOK,575,2360,,AD,,,,,,,,,
166,JF02,2010,FEB,18,48.328,-123.784,48.343,-123.826,1.88,0.5,HS201003-JF02-124-032,"Thursday, February 18, 2010",CHINOOK,412,900,,AD,,,,,,,,,
151,JFA01,2010,FEB,17,48.412,-124.655,48.408,-124.612,1.75,0.5,HS201003-JFA01-124-001,"Wednesday, February 17, 2010",CHINOOK,545,1913,,AD,BEAMISH-216,37-0049,SOOS_CR_H,50,PUGET SOUND,PUGET SOUND,0.9711,12,
151,JFA01,2010,FEB,17,48.412,-124.655,48.408,-124.612,1.75,0.5,HS201003-JFA01-124-002,"Wednesday, February 17, 2010",CHINOOK,569,2288,,AD,BEAMISH-217,37-0050,SOOS_CR_H,50,PUGET SOUND,PUGET SOUND,0.93,12,
151,JFA01,2010,FEB,17,48.412,-124.655,48.408,-124.612,1.75,0.5,HS201003-JFA01-124-003,"Wednesday, February 17, 2010",CHINOOK,524,1851,,AD,BEAMISH-218,37-0051,SOOS_CR_H,50,PUGET SOUND,PUGET SOUND,0.7075,12,
151,JFA01,2010,FEB,17,48.412,-124.655,48.408,-124.612,1.75,0.5,HS201003-JFA01-124-004,"Wednesday, February 17, 2010",CHINOOK,509,1577,,,BEAMISH-219,37-0052,SKAGIT_SU,50,PUGET SOUND,PUGET SOUND,0.8841,12,
152,JFA02,2010,FEB,17,48.375,-124.472,48.361,-124.441,1.48,0.5,HS201003-JFA02-124-001,"Wednesday, February 17, 2010",CHINOOK,327,411,,AD,BEAMISH-220,37-0053,SOOS_CR_H,50,PUGET SOUND,PUGET SOUND,0.9089,12,
152,JFA02,2010,FEB,17,48.375,-124.472,48.361,-124.441,1.48,0.5,HS201003-JFA02-124-009,"Wednesday, February 17, 2010",CHINOOK,306,334,,AD,BEAMISH-228,37-0061,SOOS_CR_H,50,PUGET SOUND,PUGET SOUND,0.9427,12,
152,JFA02,2010,FEB,17,48.375,-124.472,48.361,-124.441,1.48,0.5,HS201003-JFA02-124-010,"Wednesday, February 17, 2010",CHINOOK,304,353,,,BEAMISH-229,37-0062,WILLOW,1,UPFR,FRASER,0.3153,12,
152,JFA02,2010,FEB,17,48.375,-124.472,48.361,-124.441,1.48,0.5,HS201003-JFA02-124-011,"Wednesday, February 17, 2010",CHINOOK,314,423,,,BEAMISH-230,37-0063,CHILKO,2,MUFR,FRASER,0.9414,12,
152,JFA02,2010,FEB,17,48.375,-124.472,48.361,-124.441,1.48,0.5,HS201003-JFA02-124-019,"Wednesday, February 17, 2010",CHINOOK,517,1581,,,BEAMISH-238,37-0070,CHILLIWAC@STAV,3,LWFR-F,FRASER,0.9959,12,
152,JFA02,2010,FEB,17,48.375,-124.472,48.361,-124.441,1.48,0.5,HS201003-JFA02-124-020,"Wednesday, February 17, 2010",CHINOOK,720,4492,,AD,BEAMISH-239,37-0071,SKAGIT_SU,50,PUGET SOUND,PUGET SOUND,0.3967,12,
152,JFA02,2010,FEB,17,48.375,-124.472,48.361,-124.441,1.48,0.5,HS201003-JFA02-124-021,"Wednesday, February 17, 2010",CHINOOK,603,2653,,,BEAMISH-240,37-0072,CHILLIWAC@STAV,3,LWFR-F,FRASER,0.9985,12,
152,JFA02,2010,FEB,17,48.375,-124.472,48.361,-124.441,1.48,0.5,HS201003-JFA02-124-022,"Wednesday, February 17, 2010",CHINOOK,592,2598,,,BEAMISH-241,37-0073,CHILLIWAC@STAV,3,LWFR-F,FRASER,0.9939,12,
152,JFA02,2010,FEB,17,48.375,-124.472,48.361,-124.441,1.48,0.5,HS201003-JFA02-124-023,"Wednesday, February 17, 2010",CHINOOK,514,1670,,,BEAMISH-242,37-0074,SOOS_CR_H,50,PUGET SOUND,PUGET SOUND,0.8036,12,
155,JFA03,2010,FEB,17,48.287,-124.284,48.278,-124.25,1.45,0.5,HS201003-JFA03-124-001,"Wednesday, February 17, 2010",CHINOOK,327,432,,,BEAMISH-243,37-0075,NOOKSACK_SP@KE,50,PUGET SOUND,PUGET SOUND,0.7385,12,
155,JFA03,2010,FEB,17,48.287,-124.284,48.278,-124.25,1.45,0.5,HS201003-JFA03-124-002,"Wednesday, February 17, 2010",CHINOOK,304,324,,,BEAMISH-244,37-0076,CHILLIWAC@STAV,3,LWFR-F,FRASER,0.988,12,
155,JFA03,2010,FEB,17,48.287,-124.284,48.278,-124.25,1.45,0.5,HS201003-JFA03-124-009,"Wednesday, February 17, 2010",CHINOOK,309,365,,,BEAMISH-251,37-0083,CHILLIWAC@STAV,3,LWFR-F,FRASER,0.9865,12,
155,JFA03,2010,FEB,17,48.287,-124.284,48.278,-124.25,1.45,0.5,HS201003-JFA03-124-010,"Wednesday, February 17, 2010",CHINOOK,396,736,,,BEAMISH-252,37-0084,SKAGIT_SU,50,PUGET SOUND,PUGET SOUND,0.6543,12,
155,JFA03,2010,FEB,17,48.287,-124.284,48.278,-124.25,1.45,0.5,HS201003-JFA03-124-011,"Wednesday, February 17, 2010",CHINOOK,377,664,,AD,BEAMISH-253,37-0085,SOOS_CR_H,50,PUGET SOUND,PUGET SOUND,0.7008,12,
155,JFA03,2010,FEB,17,48.287,-124.284,48.278,-124.25,1.45,0.5,HS201003-JFA03-124-012,"Wednesday, February 17, 2010",CHINOOK,439,1016,,AD,BEAMISH-254,37-0086,SKAGIT_SU,50,PUGET SOUND,PUGET SOUND,0.4943,12,
155,JFA03,2010,FEB,17,48.287,-124.284,48.278,-124.25,1.45,0.5,HS201003-JFA03-124-013,"Wednesday, February 17, 2010",CHINOOK,439,1050,,AD,BEAMISH-255,37-0087,SOOS_CR_H,50,PUGET SOUND,PUGET SOUND,0.3971,12,
155,JFA03,2010,FEB,17,48.287,-124.284,48.278,-124.25,1.45,0.5,HS201003-JFA03-124-014,"Wednesday, February 17, 2010",CHINOOK,470,1270,,AD,BEAMISH-256,37-0088,SOOS_CR_H,50,PUGET SOUND,PUGET SOUND,0.3769,12,
155,JFA03,2010,FEB,17,48.287,-124.284,48.278,-124.25,1.45,0.5,HS201003-JFA03-124-015,"Wednesday, February 17, 2010",CHINOOK,620,3364,,AD,BEAMISH-257,37-0089,SPRING_CR_H,62,MID COL-SP,COLUMBIA-SNAKE,1,12,
155,JFA03,2010,FEB,17,48.287,-124.284,48.278,-124.25,1.45,0.5,HS201003-JFA03-124-016,"Wednesday, February 17, 2010",CHINOOK,475,1347,,AD,BEAMISH-258,37-0090,SOOS_CR_H,50,PUGET SOUND,PUGET SOUND,0.7678,12,
155,JFA03,2010,FEB,17,48.287,-124.284,48.278,-124.25,1.45,0.5,HS201003-JFA03-124-017,"Wednesday, February 17, 2010",CHINOOK,494,1545,,AD,BEAMISH-259,37-0091,SOOS_CR_H,50,PUGET SOUND,PUGET SOUND,0.8007,12,
155,JFA03,2010,FEB,17,48.287,-124.284,48.278,-124.25,1.45,0.5,HS201003-JFA03-124-018,"Wednesday, February 17, 2010",CHINOOK,412,802,,AD,BEAMISH-260,,,,,,,,
160,JFA06,2010,FEB,17,48.182,-123.676,48.185,-123.613,2.52,0.5,HS201003-JFA06-124-003,"Wednesday, February 17, 2010",CHINOOK,459,1185,,AD,BEAMISH-266,37-0097,SOOS_CR_H,50,PUGET SOUND,PUGET SOUND,0.9908,12,
160,JFA06,2010,FEB,17,48.182,-123.676,48.185,-123.613,2.52,0.5,HS201003-JFA06-124-004,"Wednesday, February 17, 2010",CHINOOK,454,1202,,AD,BEAMISH-267,37-0098,SOOS_CR_H,50,PUGET SOUND,PUGET SOUND,0.8388,12,
119,PS01,2010,FEB,14,47.564,-122.426,47.532,-122.414,2,0.5,HS201003-PS01-124-018,"Sunday, February 14, 2010",CHINOOK,450,,,AD,BEAMISH-066,,,,,,,,
119,PS01,2010,FEB,14,47.564,-122.426,47.532,-122.414,2,0.5,HS201003-PS01-124-019,"Sunday, February 14, 2010",CHINOOK,393,,,AD,BEAMISH-067,,,,,,,,
120,PS02,2010,FEB,14,47.496,-122.401,47.462,-122.394,2.11,0.5,HS201003-PS02-124-006,"Sunday, February 14, 2010",CHINOOK,303,328,,,BEAMISH-073,37-0123,CHILLIWAC@STAV,3,LWFR-F,FRASER,0.9998,12,
123,PS03,2010,FEB,14,47.363,-122.351,47.34,-122.393,2.2,0.5,HS201003-PS03-124-011,"Sunday, February 14, 2010",CHINOOK,458,1095,,AD,BEAMISH-097,,,,,,,,
124,PS04,2010,FEB,14,47.332,-122.554,47.372,-122.532,2.56,0.5,HS201003-PS04-124-011,"Sunday, February 14, 2010",CHINOOK,495,1460,,AD,BEAMISH-111,,,,,,,,
131,PS07,2010,FEB,15,47.836,-122.392,47.867,-122.359,2.31,0.5,HS201003-PS07-124-002,"Monday, February 15, 2010",CHINOOK,524,1682,,,BEAMISH-118,,,,,,,,
131,PS07,2010,FEB,15,47.836,-122.392,47.867,-122.359,2.31,0.5,HS201003-PS07-124-003,"Monday, February 15, 2010",CHINOOK,589,2534,,,BEAMISH-119,,,,,,,,
175,VI01,2010,FEB,19,48.793,-125.379,48.772,-125.432,2.46,0.5,HS201003-VI01-124-010,"Friday, February 19, 2010",CHINOOK,335,478,,,,,,,,,,,
178,VI02,2010,FEB,19,48.74,-125.483,48.722,-125.532,2.18,0.5,HS201003-VI02-124-010,"Friday, February 19, 2010",CHINOOK,610,2860,,AD,,,,,,,,,
178,VI02,2010,FEB,19,48.74,-125.483,48.722,-125.532,2.18,0.5,HS201003-VI02-124-011,"Friday, February 19, 2010",CHINOOK,578,2480,,,,,,,,,,,
262,VI13,2010,FEB,23,49.929,-127.391,49.941,-127.453,2.49,0.5,HS201003-VI13-124-002,"Tuesday, February 23, 2010",CHINOOK,335,452,,,,,,,,,,,
236,DE01,2010,JUN,28,54.235,-131.707,54.209,-131.761,2.24,0.5,HS201017-DE01-124-001,"Monday, June 28, 2010",CHINOOK,418,860,,,,,,,,,,,
236,DE01,2010,JUN,28,54.235,-131.707,54.209,-131.761,2.24,0.5,HS201017-DE01-124-002,"Monday, June 28, 2010",CHINOOK,921,10780,,,,,,,,,,,
233,DE02,2010,JUN,28,54.146,-131.956,54.158,-131.901,1.91,0.5,HS201017-DE02-124-001,"Monday, June 28, 2010",CHINOOK,330,508,,,,37-0897,SOUTH_THOM,5,SOTH,FRASER,0.5002,12,
239,DE03,2010,JUN,28,54.158,-132.09,54.151,-132.141,1.71,0.5,HS201017-DE03-124-001,"Monday, June 28, 2010",CHINOOK,662,3560,,,,,,,,,,,
242,DE04,2010,JUN,28,54.134,-132.485,54.151,-132.55,2.29,0.5,HS201017-DE04-124-001,"Monday, June 28, 2010",CHINOOK,665,3640,,,,,,,,,,,
248,DE06,2010,JUN,28,54.24,-132.926,54.264,-132.964,1.8,0.5,HS201017-DE06-124-001,"Monday, June 28, 2010",CHINOOK,612,3040,,AD,,,,,,,,,
212,DT02,2010,JUN,27,54.433,-131.218,54.431,-131.275,1.83,0.5,HS201017-DT02-124-001,"Sunday, June 27, 2010",CHINOOK,650,3980,,,,,,,,,,,
212,DT02,2010,JUN,27,54.433,-131.218,54.431,-131.275,1.83,0.5,HS201017-DT02-124-002,"Sunday, June 27, 2010",CHINOOK,568,2300,,,,,,,,,,,
230,DT08,2010,JUN,27,54.46,-132.33,54.411,-132.338,2.75,0.5,HS201017-DT08-124-001,"Sunday, June 27, 2010",CHINOOK,605,2680,,,,,,,,,,,
78,EP01,2010,JUN,20,49.339,-126.559,49.316,-126.607,2.15,0.5,HS201017-EP01-124-005,"Sunday, June 20, 2010",CHINOOK,305,344,,AD,,37-0672,SNOHOMISH_R,50,PUGET SOUND,PUGET SOUND,0.7536,12,
78,EP01,2010,JUN,20,49.339,-126.559,49.316,-126.607,2.15,0.5,HS201017-EP01-124-006,"Sunday, June 20, 2010",CHINOOK,314,399,,,HEAD KEPT,37-0673,SNOHOMISH_R,50,PUGET SOUND,PUGET SOUND,0.7369,11,
78,EP01,2010,JUN,20,49.339,-126.559,49.316,-126.607,2.15,0.5,HS201017-EP01-124-007,"Sunday, June 20, 2010",CHINOOK,322,401,,,,37-0674,STILLAGUAMISHS,50,PUGET SOUND,PUGET SOUND,0.453,15,
78,EP01,2010,JUN,20,49.339,-126.559,49.316,-126.607,2.15,0.5,HS201017-EP01-124-008,"Sunday, June 20, 2010",CHINOOK,312,374,,AD,HEAD KEPT,37-0675,SKAGIT_SU,50,PUGET SOUND,PUGET SOUND,0.9987,12,
78,EP01,2010,JUN,20,49.339,-126.559,49.316,-126.607,2.15,0.5,HS201017-EP01-124-009,"Sunday, June 20, 2010",CHINOOK,610,2900,,,,,,,,,,,
78,EP01,2010,JUN,20,49.339,-126.559,49.316,-126.607,2.15,0.5,HS201017-EP01-124-010,"Sunday, June 20, 2010",CHINOOK,338,460,,AD,,,,,,,,,
78,EP01,2010,JUN,20,49.339,-126.559,49.316,-126.607,2.15,0.5,HS201017-EP01-124-011,"Sunday, June 20, 2010",CHINOOK,315,360,,AD,,,,,,,,,
78,EP01,2010,JUN,20,49.339,-126.559,49.316,-126.607,2.15,0.5,HS201017-EP01-124-012,"Sunday, June 20, 2010",CHINOOK,685,4520,,,,,,,,,,,
